parcode,trial,rt,choice,item_left,item_right
0,0,1080,-1,6,7
0,1,3340,-1,6,7
0,2,2380,-1,6,7
0,3,3180,-1,6,7
0,4,7280,-1,6,7
0,5,670,-1,6,7
0,6,4640,1,6,7
0,7,790,1,6,7
0,8,1220,-1,6,7
0,9,4700,-1,6,7
0,10,4000,1,6,7
0,11,3950,1,6,7
0,12,1090,-1,6,7
0,13,1610,1,6,7
0,14,4750,-1,6,7
0,15,2770,1,6,7
0,16,1220,-1,6,7
0,17,4160,1,6,7
0,18,2270,1,6,7
0,19,840,-1,6,7
0,20,1800,1,6,7
0,21,4760,-1,6,7
0,22,7930,-1,6,7
0,23,850,-1,6,7
0,24,1940,1,6,7
0,25,11920,-1,6,7
0,26,13660,-1,6,7
0,27,5770,1,6,7
0,28,1000,1,6,7
0,29,760,-1,6,7
0,30,2540,1,6,7
0,31,1420,1,6,7
0,32,1720,-1,6,7
0,33,2690,-1,6,7
0,34,2560,1,6,7
0,35,5960,1,6,7
0,36,2720,-1,6,7
0,37,1050,-1,6,7
0,38,3980,1,6,7
0,39,4790,1,6,7
0,40,1780,1,6,7
0,41,6170,1,6,7
0,42,2200,1,6,7
0,43,3540,-1,6,7
0,44,2820,-1,6,7
0,45,730,-1,6,7
0,46,1830,1,6,7
0,47,5020,1,6,7
0,48,3670,-1,6,7
0,49,600,-1,6,7
0,50,1490,-1,6,7
0,51,900,-1,6,7
0,52,2630,-1,6,7
0,53,910,-1,6,7
0,54,2940,1,6,7
0,55,680,-1,6,7
0,56,2500,1,6,7
0,57,7100,-1,6,7
0,58,4790,-1,6,7
0,59,990,1,6,7
0,60,890,-1,6,7
0,61,590,-1,6,7
0,62,3090,-1,6,7
0,63,6100,-1,6,7
0,64,5590,1,6,7
0,65,4400,-1,6,7
0,66,1670,1,6,7
0,67,4870,-1,6,7
0,68,1870,1,6,7
0,69,2380,-1,6,7
0,70,1260,1,6,7
0,71,1530,1,6,7
0,72,1500,1,6,7
0,73,4820,1,6,7
0,74,840,1,6,7
0,75,4050,-1,6,7
0,76,1010,-1,6,7
0,77,940,-1,6,7
0,78,5930,-1,6,7
0,79,3210,-1,6,7
0,80,2040,1,6,7
0,81,3090,-1,6,7
0,82,700,1,6,7
0,83,2600,1,6,7
0,84,450,-1,6,7
0,85,5800,1,6,7
0,86,800,-1,6,7
0,87,2090,1,6,7
0,88,2360,-1,6,7
0,89,2700,-1,6,7
0,90,3820,-1,6,7
0,91,510,-1,6,7
0,92,2640,1,6,7
0,93,3190,1,6,7
0,94,1960,1,6,7
0,95,1380,-1,6,7
0,96,1320,-1,6,7
0,97,1010,1,6,7
0,98,2670,-1,6,7
0,99,2160,1,6,7
0,100,2250,-1,6,7
0,101,1890,1,6,7
0,102,1720,1,6,7
0,103,720,-1,6,7
0,104,1530,-1,6,7
0,105,2320,-1,6,7
0,106,560,-1,6,7
0,107,1800,-1,6,7
0,108,520,-1,6,7
0,109,1600,1,6,7
0,110,1120,-1,6,7
