,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
80,5.0,80.0,0.0,1826.0,50.0,53.0,0.529855437,0.47014456299999996
82,5.0,82.0,0.0,2450.0,80.0,88.0,0.45753668299999994,0.5424633170000001
84,5.0,84.0,0.0,1653.0,103.0,110.0,0.593466425,0.406533575
86,5.0,86.0,0.0,1539.0,80.0,72.0,0.610169492,0.38983050799999996
88,5.0,88.0,1.0,2941.0,80.0,90.0,0.611022364,0.388977636
90,5.0,90.0,0.0,1935.0,80.0,70.0,0.566143498,0.43385650200000003
92,5.0,92.0,1.0,2729.0,82.0,80.0,0.5716379629999999,0.42836203700000003
94,5.0,94.0,1.0,1452.0,96.0,110.0,0.424242424,0.575757576
96,5.0,96.0,1.0,1529.0,60.0,50.0,0.510250569,0.489749431
98,5.0,98.0,0.0,3317.0,110.0,96.0,0.603470437,0.396529563
100,5.0,100.0,1.0,1749.0,49.0,50.0,0.383773342,0.616226658
102,5.0,102.0,0.0,1827.0,51.0,50.0,0.574654956,0.425345044
104,5.0,104.0,1.0,1791.0,40.0,50.0,0.544244844,0.455755156
106,5.0,106.0,0.0,2219.0,85.0,80.0,0.582059123,0.41794087700000004
108,5.0,108.0,1.0,1451.0,50.0,43.0,0.482816429,0.517183571
110,5.0,110.0,0.0,1996.0,50.0,60.0,0.48057713700000004,0.519422863
112,5.0,112.0,0.0,1503.0,122.0,110.0,0.598802395,0.401197605
114,5.0,114.0,1.0,1808.0,80.0,67.0,0.512950095,0.487049905
116,5.0,116.0,1.0,2272.0,110.0,122.0,0.295823096,0.7041769040000001
118,5.0,118.0,1.0,1521.0,110.0,112.0,0.393188854,0.606811146
0,6.0,0.0,0.0,1928.0,110.0,131.0,0.6939834020000001,0.30601659800000003
2,6.0,2.0,1.0,2641.0,50.0,44.0,0.40336842100000003,0.596631579
4,6.0,4.0,1.0,1506.0,42.0,50.0,0.424287856,0.575712144
6,6.0,6.0,0.0,2007.0,78.0,80.0,0.613353264,0.386646736
8,6.0,8.0,0.0,2377.0,50.0,48.0,0.6452061139999999,0.354793886
10,6.0,10.0,0.0,1766.0,46.0,50.0,0.660249151,0.33975084899999997
12,6.0,12.0,0.0,1309.0,50.0,56.0,0.550802139,0.44919786100000003
14,6.0,14.0,1.0,2229.0,110.0,124.0,0.66226138,0.33773862
16,6.0,16.0,1.0,1624.0,64.0,80.0,0.439454691,0.560545309
18,6.0,18.0,0.0,1411.0,101.0,110.0,0.52614642,0.47385358
20,6.0,20.0,1.0,2715.0,50.0,42.0,0.479117415,0.520882585
22,6.0,22.0,0.0,1593.0,77.0,80.0,0.637162586,0.36283741399999997
24,6.0,24.0,0.0,5320.0,44.0,50.0,0.735015773,0.264984227
26,6.0,26.0,1.0,1509.0,50.0,46.0,0.37961595299999995,0.620384047
28,6.0,28.0,1.0,1350.0,133.0,110.0,0.625185185,0.374814815
30,6.0,30.0,0.0,2255.0,126.0,110.0,0.43366029899999997,0.566339701
32,6.0,32.0,1.0,759.0,110.0,126.0,1.0,0.0
34,6.0,34.0,1.0,1815.0,80.0,77.0,0.414617006,0.5853829939999999
36,6.0,36.0,1.0,1611.0,80.0,64.0,0.46803227799999997,0.531967722
38,6.0,38.0,1.0,1289.0,124.0,110.0,0.44666002,0.55333998
40,6.0,40.0,1.0,1394.0,128.0,110.0,0.535746606,0.464253394
42,6.0,42.0,0.0,2107.0,54.0,50.0,0.691504509,0.308495491
44,6.0,44.0,1.0,2600.0,105.0,110.0,0.510892781,0.489107219
46,6.0,46.0,1.0,2295.0,96.0,80.0,0.459694989,0.5403050110000001
48,6.0,48.0,1.0,1190.0,110.0,128.0,0.523529412,0.476470588
50,6.0,50.0,0.0,3387.0,110.0,119.0,0.47859462700000005,0.521405373
52,6.0,52.0,0.0,4977.0,58.0,50.0,0.410890094,0.589109906
54,6.0,54.0,1.0,1315.0,74.0,80.0,0.537642586,0.46235741399999997
56,6.0,56.0,0.0,2956.0,66.0,80.0,0.641537324,0.35846267600000004
58,6.0,58.0,1.0,1843.0,94.0,110.0,0.637883008,0.362116992
60,6.0,60.0,1.0,2911.0,75.0,80.0,0.495794954,0.504205046
62,6.0,62.0,0.0,2067.0,89.0,110.0,0.593505713,0.406494287
64,6.0,64.0,0.0,3643.0,110.0,98.0,0.8396925609999999,0.160307439
66,6.0,66.0,1.0,2366.0,110.0,94.0,0.610312764,0.389687236
68,6.0,68.0,0.0,1651.0,50.0,54.0,0.600803751,0.399196249
70,6.0,70.0,0.0,1296.0,50.0,52.0,0.488425926,0.511574074
72,6.0,72.0,1.0,1516.0,87.0,110.0,0.484828496,0.515171504
74,6.0,74.0,1.0,2296.0,80.0,96.0,0.523083624,0.47691637600000003
76,6.0,76.0,0.0,2304.0,50.0,55.0,0.747395833,0.252604167
78,6.0,78.0,0.0,1605.0,45.0,50.0,0.30361871100000004,0.6963812890000001
80,6.0,80.0,0.0,2963.0,50.0,53.0,0.382096975,0.617903025
82,6.0,82.0,1.0,2313.0,80.0,88.0,0.268050151,0.731949849
84,6.0,84.0,0.0,1323.0,103.0,110.0,0.611026034,0.388973966
86,6.0,86.0,0.0,1511.0,80.0,72.0,0.5043017870000001,0.49569821299999994
88,6.0,88.0,1.0,848.0,80.0,90.0,0.474056604,0.5259433960000001
90,6.0,90.0,0.0,1051.0,80.0,70.0,0.5555555560000001,0.444444444
92,6.0,92.0,0.0,1026.0,82.0,80.0,0.5555555560000001,0.444444444
94,6.0,94.0,0.0,1019.0,96.0,110.0,0.858684985,0.141315015
96,6.0,96.0,1.0,2864.0,60.0,50.0,0.38407821200000003,0.615921788
98,6.0,98.0,0.0,1091.0,110.0,96.0,0.658111824,0.341888176
100,6.0,100.0,1.0,1885.0,49.0,50.0,0.33952254600000004,0.660477454
102,6.0,102.0,0.0,1104.0,51.0,50.0,0.59692029,0.40307971
104,6.0,104.0,0.0,1850.0,40.0,50.0,0.5649756779999999,0.435024322
106,6.0,106.0,1.0,904.0,85.0,80.0,0.5110619470000001,0.488938053
108,6.0,108.0,0.0,1143.0,50.0,43.0,0.42169728799999995,0.578302712
110,6.0,110.0,1.0,1125.0,50.0,60.0,0.37777777799999995,0.622222222
112,6.0,112.0,1.0,1261.0,122.0,110.0,0.46946867600000003,0.530531324
114,6.0,114.0,1.0,1148.0,80.0,67.0,0.45296167200000004,0.547038328
116,6.0,116.0,1.0,1263.0,110.0,122.0,0.43151227200000003,0.568487728
118,6.0,118.0,0.0,6668.0,110.0,112.0,0.535424295,0.464575705
0,7.0,0.0,0.0,2562.0,110.0,131.0,0.7365269459999999,0.263473054
2,7.0,2.0,0.0,3707.0,50.0,44.0,0.600755328,0.399244672
4,7.0,4.0,0.0,2242.0,42.0,50.0,0.670829616,0.329170384
6,7.0,6.0,1.0,3068.0,78.0,80.0,0.315514993,0.684485007
8,7.0,8.0,1.0,3300.0,50.0,48.0,0.269090909,0.7309090909999999
10,7.0,10.0,1.0,2798.0,46.0,50.0,0.390278771,0.609721229
12,7.0,12.0,1.0,2423.0,50.0,56.0,0.38712340100000003,0.612876599
14,7.0,14.0,1.0,4172.0,110.0,124.0,0.207574305,0.792425695
16,7.0,16.0,1.0,3748.0,64.0,80.0,0.499141385,0.500858615
18,7.0,18.0,0.0,4791.0,101.0,110.0,0.400751409,0.599248591
20,7.0,20.0,1.0,7438.0,50.0,42.0,0.33277592,0.66722408
22,7.0,22.0,0.0,2526.0,77.0,80.0,0.568663594,0.431336406
24,7.0,24.0,1.0,2008.0,44.0,50.0,0.360557769,0.639442231
26,7.0,26.0,1.0,2672.0,50.0,46.0,0.29565868300000003,0.704341317
28,7.0,28.0,0.0,2744.0,133.0,110.0,0.346574344,0.653425656
30,7.0,30.0,1.0,4206.0,126.0,110.0,0.18354731300000002,0.8164526870000001
32,7.0,32.0,0.0,2463.0,110.0,126.0,0.625,0.375
34,7.0,34.0,1.0,2164.0,80.0,77.0,0.299084435,0.700915565
36,7.0,36.0,1.0,1490.0,80.0,64.0,0.387596899,0.6124031010000001
38,7.0,38.0,0.0,1253.0,124.0,110.0,0.529928172,0.47007182799999997
40,7.0,40.0,0.0,2772.0,128.0,110.0,0.73180778,0.26819222
42,7.0,42.0,0.0,2661.0,54.0,50.0,0.527141134,0.472858866
44,7.0,44.0,0.0,2555.0,105.0,110.0,0.546821931,0.45317806899999996
46,7.0,46.0,0.0,2682.0,96.0,80.0,0.53803132,0.46196868
48,7.0,48.0,1.0,2828.0,110.0,128.0,0.282178218,0.717821782
50,7.0,50.0,0.0,2631.0,110.0,119.0,0.597491448,0.402508552
52,7.0,52.0,0.0,1410.0,58.0,50.0,0.6333333329999999,0.36666666700000006
54,7.0,54.0,0.0,4804.0,74.0,80.0,0.31752809,0.68247191
56,7.0,56.0,1.0,2396.0,66.0,80.0,0.204507513,0.7954924870000001
58,7.0,58.0,1.0,2022.0,94.0,110.0,0.439169139,0.560830861
60,7.0,60.0,0.0,2889.0,75.0,80.0,0.393561786,0.606438214
62,7.0,62.0,0.0,4447.0,89.0,110.0,0.279289409,0.7207105909999999
64,7.0,64.0,1.0,9013.0,110.0,98.0,0.32528027800000003,0.6747197220000001
66,7.0,66.0,1.0,3567.0,110.0,94.0,0.338099243,0.6619007570000001
68,7.0,68.0,1.0,3230.0,50.0,54.0,0.333126935,0.666873065
70,7.0,70.0,1.0,2585.0,50.0,52.0,0.594197292,0.40580270799999996
72,7.0,72.0,0.0,2925.0,87.0,110.0,0.385982906,0.6140170939999999
74,7.0,74.0,0.0,2888.0,80.0,96.0,0.465027701,0.534972299
76,7.0,76.0,1.0,3830.0,50.0,55.0,0.311749347,0.688250653
78,7.0,78.0,1.0,3281.0,45.0,50.0,0.415726913,0.584273087
80,7.0,80.0,1.0,2827.0,50.0,53.0,0.590414821,0.40958517899999997
82,7.0,82.0,0.0,6634.0,80.0,88.0,0.435936087,0.5640639129999999
84,7.0,84.0,0.0,1949.0,103.0,110.0,0.668040024,0.331959976
86,7.0,86.0,1.0,1743.0,80.0,72.0,0.374641423,0.6253585770000001
88,7.0,88.0,0.0,2349.0,80.0,90.0,0.47357926200000006,0.526420738
90,7.0,90.0,0.0,6127.0,80.0,70.0,0.670759922,0.329240078
92,7.0,92.0,1.0,3192.0,82.0,80.0,0.36870748299999995,0.631292517
94,7.0,94.0,1.0,1723.0,96.0,110.0,0.410996564,0.589003436
96,7.0,96.0,1.0,1962.0,60.0,50.0,0.305378832,0.694621168
98,7.0,98.0,0.0,3087.0,110.0,96.0,0.42366277,0.57633723
100,7.0,100.0,1.0,3736.0,49.0,50.0,0.505678023,0.494321977
102,7.0,102.0,0.0,1405.0,51.0,50.0,0.51316726,0.48683274
104,7.0,104.0,1.0,1680.0,40.0,50.0,0.444171779,0.5558282210000001
106,7.0,106.0,1.0,3536.0,85.0,80.0,0.47043010799999996,0.529569892
108,7.0,108.0,1.0,1304.0,50.0,43.0,0.433823529,0.566176471
110,7.0,110.0,1.0,1761.0,50.0,60.0,0.475728155,0.524271845
112,7.0,112.0,1.0,1690.0,122.0,110.0,0.453254438,0.546745562
114,7.0,114.0,1.0,1738.0,80.0,67.0,0.28078250899999996,0.719217491
116,7.0,116.0,0.0,2330.0,110.0,122.0,0.660686827,0.33931317299999997
118,7.0,118.0,1.0,1669.0,110.0,112.0,0.35610766,0.64389234
0,8.0,0.0,0.0,6280.0,110.0,131.0,0.683042789,0.316957211
2,8.0,2.0,1.0,2781.0,50.0,44.0,0.307630198,0.692369802
4,8.0,4.0,0.0,3763.0,42.0,50.0,0.773466476,0.22653352399999999
6,8.0,6.0,1.0,4439.0,78.0,80.0,0.553349876,0.446650124
8,8.0,8.0,1.0,8834.0,50.0,48.0,0.408125146,0.591874854
10,8.0,10.0,1.0,1966.0,46.0,50.0,0.433376455,0.566623545
12,8.0,12.0,1.0,10046.0,50.0,56.0,0.706976244,0.293023756
14,8.0,14.0,0.0,2205.0,110.0,124.0,0.596371882,0.403628118
16,8.0,16.0,1.0,5917.0,64.0,80.0,0.735449735,0.264550265
18,8.0,18.0,0.0,3225.0,101.0,110.0,0.755658915,0.244341085
20,8.0,20.0,1.0,9244.0,50.0,42.0,0.615005599,0.38499440100000004
22,8.0,22.0,1.0,7203.0,77.0,80.0,0.375704989,0.6242950110000001
24,8.0,24.0,1.0,9608.0,44.0,50.0,0.318803143,0.681196857
26,8.0,26.0,0.0,2748.0,50.0,46.0,0.6086607860000001,0.391339214
28,8.0,28.0,0.0,2269.0,133.0,110.0,0.690802348,0.309197652
30,8.0,30.0,1.0,3228.0,126.0,110.0,0.60726525,0.39273475
32,8.0,32.0,0.0,6776.0,110.0,126.0,0.62410908,0.37589092
34,8.0,34.0,0.0,2359.0,80.0,77.0,0.515320334,0.484679666
36,8.0,36.0,1.0,3237.0,80.0,64.0,0.184531886,0.8154681140000001
38,8.0,38.0,1.0,4639.0,124.0,110.0,0.358950759,0.641049241
40,8.0,40.0,1.0,1878.0,128.0,110.0,0.480830671,0.519169329
42,8.0,42.0,1.0,4066.0,54.0,50.0,0.562715199,0.437284801
44,8.0,44.0,1.0,2165.0,105.0,110.0,0.42401847600000003,0.575981524
46,8.0,46.0,0.0,1735.0,96.0,80.0,0.6129404970000001,0.38705950299999997
48,8.0,48.0,0.0,2027.0,110.0,128.0,0.520473606,0.47952639399999997
50,8.0,50.0,0.0,1535.0,110.0,119.0,0.504234528,0.49576547200000004
52,8.0,52.0,1.0,1831.0,58.0,50.0,0.349535773,0.6504642270000001
54,8.0,54.0,0.0,2255.0,74.0,80.0,0.588913525,0.411086475
56,8.0,56.0,1.0,2366.0,66.0,80.0,0.46069315299999997,0.539306847
58,8.0,58.0,1.0,1535.0,94.0,110.0,0.411726384,0.588273616
60,8.0,60.0,0.0,4734.0,75.0,80.0,0.547739755,0.452260245
62,8.0,62.0,0.0,2133.0,89.0,110.0,0.5302391,0.46976090000000004
64,8.0,64.0,1.0,1390.0,110.0,98.0,0.595704949,0.404295051
66,8.0,66.0,0.0,1043.0,110.0,94.0,0.523489933,0.47651006700000004
68,8.0,68.0,1.0,1951.0,50.0,54.0,0.327011789,0.672988211
70,8.0,70.0,0.0,1984.0,50.0,52.0,0.633886256,0.36611374399999996
72,8.0,72.0,0.0,1286.0,87.0,110.0,0.555209953,0.444790047
74,8.0,74.0,1.0,1853.0,80.0,96.0,0.337121212,0.662878788
76,8.0,76.0,1.0,1583.0,50.0,55.0,0.533435819,0.466564181
78,8.0,78.0,1.0,1668.0,45.0,50.0,0.455782313,0.5442176870000001
80,8.0,80.0,1.0,2931.0,50.0,53.0,0.299334812,0.700665188
82,8.0,82.0,1.0,1560.0,80.0,88.0,0.398467433,0.601532567
84,8.0,84.0,1.0,1441.0,103.0,110.0,0.36017316,0.63982684
86,8.0,86.0,0.0,3294.0,80.0,72.0,0.488662504,0.511337496
88,8.0,88.0,1.0,1752.0,80.0,90.0,0.38900343600000004,0.610996564
90,8.0,90.0,1.0,1085.0,80.0,70.0,0.428842505,0.571157495
92,8.0,92.0,0.0,1506.0,82.0,80.0,0.7381679390000001,0.261832061
94,8.0,94.0,0.0,2935.0,96.0,110.0,0.582372323,0.41762767700000003
96,8.0,96.0,0.0,9412.0,60.0,50.0,0.488193424,0.511806576
98,8.0,98.0,1.0,1464.0,110.0,96.0,0.369155045,0.630844955
100,8.0,100.0,0.0,1468.0,49.0,50.0,0.565217391,0.434782609
102,8.0,102.0,1.0,1945.0,51.0,50.0,0.590405904,0.409594096
104,8.0,104.0,0.0,1886.0,40.0,50.0,0.35744089,0.64255911
106,8.0,106.0,0.0,3349.0,85.0,80.0,0.42266709700000005,0.577332903
108,8.0,108.0,1.0,1380.0,50.0,43.0,0.433843384,0.566156616
110,8.0,110.0,0.0,2449.0,50.0,60.0,0.476599809,0.523400191
112,8.0,112.0,0.0,1495.0,122.0,110.0,0.432786885,0.567213115
114,8.0,114.0,0.0,2403.0,80.0,67.0,0.5579253510000001,0.442074649
116,8.0,116.0,1.0,2565.0,110.0,122.0,0.473071952,0.5269280479999999
118,8.0,118.0,0.0,2100.0,110.0,112.0,0.48666666700000005,0.513333333
0,9.0,0.0,1.0,4076.0,110.0,131.0,0.453035807,0.546964193
2,9.0,2.0,1.0,7926.0,50.0,44.0,0.360585415,0.639414585
4,9.0,4.0,0.0,9211.0,42.0,50.0,0.46624377,0.53375623
6,9.0,6.0,1.0,8887.0,78.0,80.0,0.366335476,0.633664524
8,9.0,8.0,0.0,7682.0,50.0,48.0,0.617974514,0.382025486
10,9.0,10.0,0.0,10860.0,46.0,50.0,0.45623290299999997,0.543767097
12,9.0,12.0,0.0,6160.0,50.0,56.0,0.660818713,0.33918128700000005
14,9.0,14.0,0.0,7706.0,110.0,124.0,0.48407728200000005,0.515922718
16,9.0,16.0,1.0,3178.0,64.0,80.0,0.315292637,0.684707363
18,9.0,18.0,1.0,3409.0,101.0,110.0,0.422411264,0.577588736
20,9.0,20.0,1.0,6270.0,50.0,42.0,0.506083525,0.493916475
22,9.0,22.0,1.0,8677.0,77.0,80.0,0.207726562,0.7922734379999999
24,9.0,24.0,0.0,4131.0,44.0,50.0,0.697875688,0.302124312
26,9.0,26.0,0.0,3027.0,50.0,46.0,0.461513049,0.538486951
28,9.0,28.0,0.0,3251.0,133.0,110.0,0.497366441,0.502633559
30,9.0,30.0,1.0,2235.0,126.0,110.0,0.361521253,0.6384787470000001
32,9.0,32.0,0.0,6025.0,110.0,126.0,0.504564315,0.495435685
34,9.0,34.0,1.0,4056.0,80.0,77.0,0.25591716,0.74408284
36,9.0,36.0,1.0,3565.0,80.0,64.0,0.221037868,0.7789621320000001
38,9.0,38.0,1.0,4421.0,124.0,110.0,0.157769304,0.8422306959999999
40,9.0,40.0,1.0,1697.0,128.0,110.0,0.376264329,0.623735671
42,9.0,42.0,0.0,1797.0,54.0,50.0,0.58263773,0.41736227
44,9.0,44.0,1.0,1799.0,105.0,110.0,0.237538462,0.7624615379999999
46,9.0,46.0,0.0,2057.0,96.0,80.0,0.545992469,0.454007531
48,9.0,48.0,1.0,5826.0,110.0,128.0,0.404087487,0.5959125129999999
50,9.0,50.0,1.0,1566.0,110.0,119.0,0.424010217,0.5759897829999999
52,9.0,52.0,1.0,1468.0,58.0,50.0,0.366485014,0.633514986
54,9.0,54.0,1.0,1608.0,74.0,80.0,0.35781818200000004,0.642181818
56,9.0,56.0,1.0,1669.0,66.0,80.0,0.453495441,0.546504559
58,9.0,58.0,0.0,3185.0,94.0,110.0,0.535005616,0.464994384
60,9.0,60.0,1.0,2036.0,75.0,80.0,0.33019390600000004,0.669806094
62,9.0,62.0,1.0,1579.0,89.0,110.0,0.415975885,0.584024115
64,9.0,64.0,1.0,1662.0,110.0,98.0,0.441428571,0.558571429
66,9.0,66.0,1.0,1536.0,110.0,94.0,0.490234375,0.509765625
68,9.0,68.0,0.0,6890.0,50.0,54.0,0.457991345,0.542008655
70,9.0,70.0,0.0,2141.0,50.0,52.0,0.612869198,0.38713080200000005
72,9.0,72.0,0.0,3682.0,87.0,110.0,0.583896396,0.41610360399999996
74,9.0,74.0,0.0,1430.0,80.0,96.0,0.6405594410000001,0.359440559
76,9.0,76.0,1.0,1446.0,50.0,55.0,0.34578146600000004,0.654218534
78,9.0,78.0,0.0,3418.0,45.0,50.0,0.512636505,0.487363495
80,9.0,80.0,1.0,1629.0,50.0,53.0,0.340636042,0.6593639579999999
82,9.0,82.0,1.0,1854.0,80.0,88.0,0.40880503100000004,0.591194969
84,9.0,84.0,0.0,1442.0,103.0,110.0,0.6629681,0.33703190000000005
86,9.0,86.0,0.0,1745.0,80.0,72.0,0.5907284770000001,0.40927152299999997
88,9.0,88.0,1.0,1612.0,80.0,90.0,0.409763314,0.590236686
90,9.0,90.0,0.0,1740.0,80.0,70.0,0.661151555,0.338848445
92,9.0,92.0,0.0,1989.0,82.0,80.0,0.5274007039999999,0.472599296
94,9.0,94.0,0.0,1747.0,96.0,110.0,0.611004479,0.388995521
96,9.0,96.0,0.0,2123.0,60.0,50.0,0.745473908,0.254526092
98,9.0,98.0,1.0,2069.0,110.0,96.0,0.36017410200000005,0.639825898
100,9.0,100.0,0.0,1802.0,49.0,50.0,0.651951376,0.348048624
102,9.0,102.0,0.0,2240.0,51.0,50.0,0.765454545,0.234545455
104,9.0,104.0,1.0,1234.0,40.0,50.0,0.362236629,0.637763371
106,9.0,106.0,1.0,2641.0,85.0,80.0,0.49329983200000005,0.506700168
108,9.0,108.0,1.0,4314.0,50.0,43.0,0.327625863,0.672374137
110,9.0,110.0,0.0,1672.0,50.0,60.0,0.671195652,0.328804348
112,9.0,112.0,0.0,2135.0,122.0,110.0,0.7028451,0.29715490000000006
114,9.0,114.0,1.0,1724.0,80.0,67.0,0.31229235899999996,0.6877076409999999
116,9.0,116.0,0.0,1780.0,110.0,122.0,0.685079365,0.314920635
118,9.0,118.0,1.0,1499.0,110.0,112.0,0.390260173,0.6097398270000001
0,10.0,0.0,0.0,3506.0,110.0,131.0,0.543639475,0.456360525
2,10.0,2.0,0.0,3085.0,50.0,44.0,0.592220421,0.407779579
4,10.0,4.0,1.0,2865.0,42.0,50.0,0.328416149,0.671583851
6,10.0,6.0,1.0,4214.0,78.0,80.0,0.5275263029999999,0.472473697
8,10.0,8.0,1.0,2589.0,50.0,48.0,0.458231955,0.541768045
10,10.0,10.0,1.0,2773.0,46.0,50.0,0.49487785700000003,0.505122143
12,10.0,12.0,0.0,2572.0,50.0,56.0,0.527993779,0.472006221
14,10.0,14.0,1.0,2909.0,110.0,124.0,0.5964248879999999,0.403575112
16,10.0,16.0,1.0,3911.0,64.0,80.0,0.587326121,0.41267387899999997
18,10.0,18.0,1.0,4834.0,101.0,110.0,0.614180273,0.38581972700000006
20,10.0,20.0,0.0,5670.0,50.0,42.0,0.643738977,0.35626102299999995
22,10.0,22.0,0.0,2212.0,77.0,80.0,0.527124774,0.47287522600000004
24,10.0,24.0,1.0,3696.0,44.0,50.0,0.333530455,0.666469545
26,10.0,26.0,0.0,4571.0,50.0,46.0,0.533980583,0.46601941700000005
28,10.0,28.0,0.0,3689.0,133.0,110.0,0.675250745,0.324749255
30,10.0,30.0,1.0,3393.0,126.0,110.0,0.49731097799999996,0.502689022
32,10.0,32.0,0.0,7062.0,110.0,126.0,0.37847866399999996,0.621521336
34,10.0,34.0,0.0,2802.0,80.0,77.0,0.37189441,0.62810559
36,10.0,36.0,1.0,3090.0,80.0,64.0,0.287344029,0.7126559709999999
38,10.0,38.0,0.0,1922.0,124.0,110.0,0.58792924,0.41207076
40,10.0,40.0,0.0,2736.0,128.0,110.0,0.638902263,0.36109773700000003
42,10.0,42.0,1.0,3623.0,54.0,50.0,0.610267734,0.389732266
44,10.0,44.0,0.0,2002.0,105.0,110.0,0.702898551,0.29710144899999996
46,10.0,46.0,0.0,3560.0,96.0,80.0,0.409009009,0.590990991
48,10.0,48.0,1.0,1642.0,110.0,128.0,0.519674355,0.480325645
50,10.0,50.0,0.0,1703.0,110.0,119.0,0.66881973,0.33118027
52,10.0,52.0,0.0,2756.0,58.0,50.0,0.652574942,0.34742505799999995
54,10.0,54.0,1.0,2556.0,74.0,80.0,0.45931142399999997,0.540688576
56,10.0,56.0,1.0,2101.0,66.0,80.0,0.435506901,0.564493099
58,10.0,58.0,0.0,4303.0,94.0,110.0,0.662844596,0.337155404
60,10.0,60.0,1.0,1344.0,75.0,80.0,0.597200622,0.402799378
62,10.0,62.0,0.0,4684.0,89.0,110.0,0.283204799,0.7167952009999999
64,10.0,64.0,0.0,1986.0,110.0,98.0,0.681015453,0.318984547
66,10.0,66.0,0.0,2329.0,110.0,94.0,0.594675827,0.40532417299999995
68,10.0,68.0,0.0,1893.0,50.0,54.0,0.576763485,0.423236515
70,10.0,70.0,1.0,1554.0,50.0,52.0,0.565637066,0.434362934
72,10.0,72.0,1.0,2204.0,87.0,110.0,0.449438202,0.5505617979999999
74,10.0,74.0,0.0,2454.0,80.0,96.0,0.499158957,0.500841043
76,10.0,76.0,0.0,2538.0,50.0,55.0,0.493772599,0.506227401
78,10.0,78.0,0.0,3655.0,45.0,50.0,0.520930233,0.47906976700000004
80,10.0,80.0,1.0,4509.0,50.0,53.0,0.571838256,0.428161744
82,10.0,82.0,1.0,1847.0,80.0,88.0,0.38386572799999996,0.616134272
84,10.0,84.0,0.0,2469.0,103.0,110.0,0.474686108,0.525313892
86,10.0,86.0,0.0,3784.0,80.0,72.0,0.525633803,0.47436619700000004
88,10.0,88.0,0.0,2072.0,80.0,90.0,0.574324324,0.425675676
90,10.0,90.0,0.0,3262.0,80.0,70.0,0.57296467,0.42703533
92,10.0,92.0,1.0,2521.0,82.0,80.0,0.427839453,0.5721605470000001
94,10.0,94.0,0.0,5048.0,96.0,110.0,0.707166392,0.292833608
96,10.0,96.0,0.0,2761.0,60.0,50.0,0.582945736,0.417054264
98,10.0,98.0,0.0,1430.0,110.0,96.0,0.574825175,0.425174825
100,10.0,100.0,0.0,1634.0,49.0,50.0,0.627906977,0.37209302299999997
102,10.0,102.0,0.0,2321.0,51.0,50.0,0.576044808,0.42395519200000004
104,10.0,104.0,0.0,4937.0,40.0,50.0,0.376672017,0.6233279829999999
106,10.0,106.0,0.0,1710.0,85.0,80.0,0.492982456,0.507017544
108,10.0,108.0,0.0,1513.0,50.0,43.0,0.859220093,0.14077990699999998
110,10.0,110.0,0.0,4019.0,50.0,60.0,0.660860911,0.339139089
112,10.0,112.0,0.0,2828.0,122.0,110.0,0.613556681,0.386443319
114,10.0,114.0,1.0,1941.0,80.0,67.0,0.534831461,0.465168539
116,10.0,116.0,1.0,2861.0,110.0,122.0,0.566235582,0.433764418
118,10.0,118.0,1.0,2292.0,110.0,112.0,0.48254799299999995,0.517452007
0,11.0,0.0,0.0,2760.0,110.0,131.0,0.587001234,0.412998766
2,11.0,2.0,1.0,4853.0,50.0,44.0,0.600613352,0.39938664799999996
4,11.0,4.0,1.0,5478.0,42.0,50.0,0.562904809,0.437095191
6,11.0,6.0,1.0,2763.0,78.0,80.0,0.43271139299999994,0.5672886070000001
8,11.0,8.0,1.0,5690.0,50.0,48.0,0.437609842,0.5623901579999999
10,11.0,10.0,1.0,2729.0,46.0,50.0,0.371882086,0.6281179139999999
12,11.0,12.0,0.0,2032.0,50.0,56.0,0.737204724,0.262795276
14,11.0,14.0,0.0,2284.0,110.0,124.0,0.675826735,0.324173265
16,11.0,16.0,0.0,2064.0,64.0,80.0,0.576814856,0.42318514399999996
18,11.0,18.0,0.0,2133.0,101.0,110.0,0.535864979,0.46413502100000004
20,11.0,20.0,0.0,2719.0,50.0,42.0,0.639079532,0.360920468
22,11.0,22.0,0.0,3938.0,77.0,80.0,0.515772445,0.484227555
24,11.0,24.0,1.0,4431.0,44.0,50.0,0.429248477,0.570751523
26,11.0,26.0,1.0,3714.0,50.0,46.0,0.607969844,0.392030156
28,11.0,28.0,0.0,2926.0,133.0,110.0,0.507518797,0.492481203
30,11.0,30.0,1.0,3017.0,126.0,110.0,0.582698044,0.41730195600000003
32,11.0,32.0,0.0,4422.0,110.0,126.0,0.7453640890000001,0.254635911
34,11.0,34.0,0.0,3975.0,80.0,77.0,0.7386880859999999,0.261311914
36,11.0,36.0,0.0,2089.0,80.0,64.0,0.550981331,0.449018669
38,11.0,38.0,0.0,3882.0,124.0,110.0,0.43942793,0.56057207
40,11.0,40.0,0.0,2048.0,128.0,110.0,0.553784861,0.446215139
42,11.0,42.0,1.0,1972.0,54.0,50.0,0.353084911,0.6469150889999999
44,11.0,44.0,1.0,1870.0,105.0,110.0,0.377613776,0.622386224
46,11.0,46.0,1.0,4009.0,96.0,80.0,0.53358209,0.46641791
48,11.0,48.0,0.0,1891.0,110.0,128.0,0.65943945,0.34056055
50,11.0,50.0,1.0,1522.0,110.0,119.0,0.33442838399999997,0.665571616
