,Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,TotVal,ValCh,ValUnCh,Correct,zTotVal,zValCh,zValUnCh,zGSF,zDDT,absDDT,zValR,zValL,ConfSplit,GSFMedSplit,DDTMedSplit,BaseCode,High,Low
2262,10,103,59,89,110,0,2482.427,90,1059.954,LESS,336,1390,1726,5,2,21.0,1.9685577674164243,21.0,2.0952908873087353,0.9133950859253764,-0.11323043684855227,199,89,110,1,0.7778560717911179,0.3511501663623078,1.170500554541026,1.123558484711854,0.08136844417281719,0.08136844417281719,1.170500554541026,0.3511501663623078,1,1,1,2,1.170500554541026,0.3511501663623078
2263,10,104,29,80,94,0,1291.3239999999996,84,948.081,LESS,76,930,1006,2,2,14.0,1.3123718449442827,14.0,0.8730378697119728,0.7075595736041649,-0.9161216242752318,174,80,94,1,0.2792303847455295,0.0,0.5462335921191455,-0.7361245244663871,-0.23994473873971253,0.23994473873971253,0.5462335921191455,0.0,1,0,0,1,0.5462335921191455,0.0
2264,10,105,55,110,98,1,2356.395,84,1485.303,LESS,1202,1096,2298,3,2,-12.0,-1.124890152809385,12.0,0.5238227218271837,0.7075595736041649,-0.198185291410886,208,110,98,0,0.9573613191275298,1.170500554541026,0.7023003327246156,-0.11623018807364008,1.151588507258397,1.151588507258397,0.7023003327246156,1.170500554541026,1,1,1,2,1.170500554541026,0.7023003327246156
2265,10,106,29,94,80,0,1330.5870000000002,94,693.7189999999998,LESS,52,874,926,2,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,1.0506187608061843,-0.8896554692139699,174,94,80,0,0.2792303847455295,0.5462335921191455,0.0,-0.7361245244663871,-0.2696044171624076,0.2696044171624076,0.0,0.5462335921191455,1,0,0,1,0.5462335921191455,0.0
2266,10,107,57,110,94,1,2264.505,64,1311.7820000000004,LESS,778,906,1684,3,2,-16.0,-1.4998535370791803,16.0,1.222253017596762,0.02144119920012621,-0.2601259222485528,204,110,94,0,0.8775812092002355,1.170500554541026,0.5462335921191455,-0.11623018807364008,0.6276008551241177,0.6276008551241177,0.5462335921191455,1.170500554541026,0,1,1,2,1.170500554541026,0.5462335921191455
2267,10,108,39,80,66,1,2100.158,94,1132.706,LESS,1096,762,1858,2,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,1.0506187608061843,-0.3709079100195622,146,80,66,0,-0.2792303847455295,0.0,-0.5462335921191455,-0.7361245244663871,1.0205915942248271,1.0205915942248271,-0.5462335921191455,0.0,1,0,1,1,0.0,-0.5462335921191455
2268,10,109,4,50,54,0,1496.276,100,1606.333,LESS,922,768,1690,2,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,1.2564542731273958,-0.7779688745588149,104,50,54,1,-1.116921538982118,-1.170500554541026,-1.0144338139355558,-0.7361245244663871,0.8055589256602881,0.8055589256602881,-1.0144338139355558,-1.170500554541026,1,0,1,0,-1.170500554541026,-1.0144338139355558
2269,10,110,55,98,110,0,3162.217,64,2090.402,LESS,-160,1986,1826,5,2,12.0,1.124890152809385,12.0,0.5238227218271837,0.02144119920012621,0.3449981129080869,208,98,110,1,0.9573613191275298,0.7023003327246156,1.170500554541026,1.123558484711854,-0.5315982432295472,0.5315982432295472,1.170500554541026,0.7023003327246156,0,1,0,2,1.170500554541026,0.7023003327246156
2270,10,111,2,50,52,0,1574.379,100,532.181,LESS,340,732,1072,3,2,2.0,0.18748169213489754,2.0,-1.222253017596762,1.2564542731273958,-0.7253216976046929,102,50,52,1,-1.156811593945765,-1.170500554541026,-1.092467184238291,-0.11623018807364008,0.08631172390993302,0.08631172390993302,-1.092467184238291,-1.170500554541026,1,0,1,0,-1.170500554541026,-1.092467184238291
2271,10,112,59,110,89,1,2115.252,54,1479.948,LESS,444,860,1304,3,2,-21.0,-1.9685577674164243,21.0,2.0952908873087353,-0.3216179880018931,-0.3607334418308175,199,110,89,0,0.7778560717911179,1.170500554541026,0.3511501663623078,-0.11623018807364008,0.2148369970749449,0.2148369970749449,0.3511501663623078,1.170500554541026,0,0,1,2,1.170500554541026,0.3511501663623078
2272,10,113,60,87,110,0,2816.294000000001,74,906.701,LESS,-242,1714,1472,5,2,23.0,2.1560394595513217,23.0,2.444506035193524,0.3645003864021456,0.11182052186163784,197,87,110,1,0.7379660168274708,0.27311679605957273,1.170500554541026,1.123558484711854,-0.6329354778404218,0.6329354778404218,1.170500554541026,0.27311679605957273,0,1,0,2,1.170500554541026,0.27311679605957273
2273,10,114,52,110,105,1,2438.37,64,858.345,LESS,644,958,1602,3,2,-5.0,-0.4687042303372438,5.0,-0.6984302957695783,0.02144119920012621,-0.1429281011516876,215,110,105,0,1.0969765115002945,1.170500554541026,0.9754171287841883,-0.11623018807364008,0.462000983930737,0.462000983930737,0.9754171287841883,1.170500554541026,0,0,1,2,1.170500554541026,0.9754171287841883
2274,10,115,30,80,96,0,1997.502,54,1287.442,LESS,-666,1272,606,2,1,16.0,1.4998535370791803,16.0,1.222253017596762,-0.3216179880018931,-0.4401056181409196,176,80,96,1,0.3191204397091766,0.0,0.6242669624218805,-0.7361245244663871,-1.1569231299747011,1.1569231299747011,0.6242669624218805,0.0,0,0,0,1,0.6242669624218805,0.0
2275,10,116,24,80,86,0,1385.691,54,1616.044,LESS,0,952,952,2,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.3216179880018931,-0.8525113129218947,166,80,86,1,0.11967016489094122,0.0,0.2341001109082052,-0.7361245244663871,-0.3338670537449135,0.3338670537449135,0.2341001109082052,0.0,0,0,0,1,0.2341001109082052,0.0
2276,10,117,5,50,55,1,5441.257,54,1074.966,LESS,1144,1968,3112,5,2,5.0,0.4687042303372438,5.0,-0.6984302957695783,-0.3216179880018931,1.881239002061165,105,50,55,1,-1.0969765115002945,-1.170500554541026,-0.9754171287841883,1.123558484711854,1.0799109510702172,1.0799109510702172,-0.9754171287841883,-1.170500554541026,0,1,1,0,-1.170500554541026,-0.9754171287841883
2277,10,118,34,80,74,1,3678.106,34,1437.701,LESS,574,1368,1942,4,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-1.007736362405932,0.6927453117568533,154,80,74,0,-0.11967016489094122,0.0,-0.2341001109082052,0.503664148319107,0.3754935885312098,0.3754935885312098,-0.2341001109082052,0.0,0,1,1,1,0.0,-0.2341001109082052
2278,10,119,15,45,50,0,2843.507,94,646.596,LESS,-256,1424,1168,4,2,5.0,0.4687042303372438,5.0,-0.6984302957695783,1.0506187608061843,0.13016408902874402,95,45,50,1,-1.2964267863185297,-1.3655839802978638,-1.170500554541026,0.503664148319107,-0.6502369569203273,0.6502369569203273,-1.170500554541026,-1.3655839802978638,1,1,0,0,-1.3655839802978638,-1.170500554541026
2279,10,120,37,69,80,0,1709.499,34,1636.519,LESS,-544,954,410,2,1,11.0,1.0311493067419364,11.0,0.34921514788478913,-1.007736362405932,-0.6342408614006929,149,69,80,1,-0.21939530230005888,-0.4291835366650429,0.0,-0.7361245244663871,-1.0061530979926678,1.0061530979926678,0.0,-0.4291835366650429,0,0,0,1,-0.4291835366650429,0.0
2280,10,121,48,128,110,0,1421.8570000000002,94,1409.8339999999996,MORE,472,954,1426,2,2,-18.0,-1.6873352292140782,18.0,1.571468165481551,1.0506187608061843,-0.8281327640604836,238,128,110,1,1.5557121435822359,1.8728008872656416,1.170500554541026,-0.7361245244663871,0.2494399552347558,0.2494399552347558,1.170500554541026,1.8728008872656416,1,0,1,2,1.8728008872656416,1.170500554541026
2281,10,122,8,50,58,1,2683.921,54,1082.511,MORE,946,972,1918,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239454,-0.3216179880018931,0.02259136606803094,108,50,58,0,-1.0371414290548238,-1.170500554541026,-0.8583670733300858,-0.11623018807364008,0.8352186040829831,0.8352186040829831,-0.8583670733300858,-1.170500554541026,0,1,1,0,-1.170500554541026,-0.8583670733300858
2282,10,123,4,54,50,0,2971.482,74,928.766,MORE,-484,1712,1228,4,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,0.3645003864021456,0.21642866875940472,104,54,50,1,-1.116921538982118,-1.0144338139355558,-1.170500554541026,0.503664148319107,-0.9320039019359303,0.9320039019359303,-1.170500554541026,-1.0144338139355558,1,1,0,0,-1.0144338139355558,-1.170500554541026
2283,10,124,37,80,69,0,3289.845,54,1167.331,MORE,-546,1836,1290,4,2,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-0.3216179880018931,0.4310287890703432,149,80,69,1,-0.21939530230005888,0.0,-0.4291835366650429,0.503664148319107,-1.0086247378612259,1.0086247378612259,-0.4291835366650429,0.0,0,1,0,1,0.0,-0.4291835366650429
2284,10,125,52,105,110,0,1787.366,94,641.4680000000002,MORE,-174,1228,1054,3,2,5.0,0.4687042303372438,5.0,-0.6984302957695783,1.0506187608061843,-0.581752765836033,215,105,110,0,1.0969765115002945,0.9754171287841883,1.170500554541026,-0.11623018807364008,-0.5488997223094526,0.5488997223094526,1.170500554541026,0.9754171287841883,1,1,0,2,1.170500554541026,0.9754171287841883
2285,10,126,5,55,50,0,1495.821,54,1987.698,MORE,-366,1010,644,2,2,-5.0,-0.4687042303372438,5.0,-0.6984302957695783,-0.3216179880018931,-0.7782755780851089,105,55,50,1,-1.0969765115002945,-0.9754171287841883,-1.170500554541026,-0.7361245244663871,-0.7861771496910129,0.7861771496910129,-1.170500554541026,-0.9754171287841883,0,0,0,0,-0.9754171287841883,-1.170500554541026
2286,10,127,30,96,80,0,1312.34,90,901.484,MORE,124,906,1030,2,2,-16.0,-1.4998535370791803,16.0,1.222253017596762,0.9133950859253764,-0.9019552917288782,176,96,80,1,0.3191204397091766,0.6242669624218805,0.0,-0.7361245244663871,-0.18062538189432242,0.18062538189432242,0.0,0.6242669624218805,1,0,0,1,0.6242669624218805,0.0
2287,10,128,33,80,75,0,1617.595,100,834.2919999999998,MORE,54,1068,1122,3,2,-5.0,-0.4687042303372438,5.0,-0.6984302957695783,1.2564542731273958,-0.6961909292699381,155,80,75,1,-0.09972513740911768,0.0,-0.19508342575683765,-0.11623018807364008,-0.26713277729384965,0.26713277729384965,-0.19508342575683765,0.0,1,1,0,1,0.0,-0.19508342575683765
2288,10,129,48,110,128,1,2641.421,84,1598.861,MORE,1414,960,2374,2,2,18.0,1.6873352292140782,18.0,1.571468165481551,0.7075595736041649,-0.00605676550886364,238,110,128,0,1.5557121435822359,1.170500554541026,1.8728008872656416,-0.7361245244663871,1.4135823333255366,1.4135823333255366,1.8728008872656416,1.170500554541026,1,0,1,2,1.8728008872656416,1.170500554541026
2289,10,130,9,59,50,0,3239.75,74,980.167,MORE,114,1532,1646,3,2,-9.0,-0.8436676146070391,9.0,0.0,0.3645003864021456,0.39726106786223664,109,59,50,1,-1.0171964015730004,-0.8193503881787182,-1.170500554541026,-0.11623018807364008,-0.19298358123711204,0.19298358123711204,-1.170500554541026,-0.8193503881787182,1,1,0,0,-0.8193503881787182,-1.170500554541026
2290,10,131,44,110,119,1,4830.474,54,1283.543,MORE,1902,1246,3148,4,2,9.0,0.8436676146070391,9.0,0.0,-0.3216179880018931,1.4695262550275086,229,110,119,0,1.376206896245824,1.170500554541026,1.5216507209033339,0.503664148319107,2.016662461253669,2.016662461253669,1.5216507209033339,1.170500554541026,0,1,1,2,1.5216507209033339,1.170500554541026
2291,10,132,2,52,50,0,5707.6309999999985,14,2383.802,MORE,-170,3130,2960,8,1,-2.0,-0.18748169213489754,2.0,-1.222253017596762,-1.6938547368099706,2.0607947056061926,102,52,50,1,-1.156811593945765,-1.092467184238291,-1.170500554541026,2.983241493890095,-0.5439564425723368,0.5439564425723368,-1.170500554541026,-1.092467184238291,0,1,0,0,-1.092467184238291,-1.170500554541026
2292,10,133,8,58,50,0,3165.677,54,1784.687,MORE,-188,1622,1434,4,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239454,-0.3216179880018931,0.3473304078552882,108,58,50,1,-1.0371414290548238,-0.8583670733300858,-1.170500554541026,0.503664148319107,-0.566201201389358,0.566201201389358,-1.170500554541026,-0.8583670733300858,0,1,0,0,-0.8583670733300858,-1.170500554541026
2293,10,134,44,119,110,0,1835.798,84,1734.395,MORE,576,634,1210,2,2,-9.0,-0.8436676146070391,9.0,0.0,0.7075595736041649,-0.549106029164688,229,119,110,1,1.376206896245824,1.5216507209033339,1.170500554541026,-0.7361245244663871,0.3779652283997677,0.3779652283997677,1.170500554541026,1.5216507209033339,1,0,1,2,1.5216507209033339,1.170500554541026
2294,10,135,34,74,80,1,2513.012,24,1315.052,MORE,900,754,1654,3,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-1.3507955496079511,-0.0926138932184506,154,74,80,0,-0.11967016489094122,-0.2341001109082052,0.0,-0.11623018807364008,0.7783708871061509,0.7783708871061509,0.0,-0.2341001109082052,0,1,1,1,-0.2341001109082052,0.0
2295,10,136,24,86,80,0,1628.7179999999996,90,1466.4979999999996,MORE,664,790,1454,2,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.9133950859253764,-0.6886932076810021,166,86,80,1,0.11967016489094122,0.2341001109082052,0.0,-0.7361245244663871,0.4867173826163162,0.4867173826163162,0.0,0.2341001109082052,1,0,1,1,0.2341001109082052,0.0
2296,10,137,39,66,80,1,2175.323,34,1447.81,MORE,432,762,1194,3,2,14.0,1.3123718449442827,14.0,0.8730378697119728,-1.007736362405932,-0.3202411615495085,146,66,80,0,-0.2792303847455295,-0.5462335921191455,0.0,-0.11623018807364008,0.20000715786359738,0.20000715786359738,0.0,-0.5462335921191455,0,1,0,1,-0.5462335921191455,0.0
2297,10,138,9,50,59,1,2798.844,44,1582.6270000000004,MORE,1074,800,1874,3,2,9.0,0.8436676146070391,9.0,0.0,-0.6646771752039125,0.10005793607300653,109,50,59,0,-1.0171964015730004,-1.170500554541026,-0.8193503881787182,-0.11623018807364008,0.99340355567069,0.99340355567069,-0.8193503881787182,-1.170500554541026,0,1,1,0,-1.170500554541026,-0.8193503881787182
2298,10,139,57,94,110,0,1538.526,94,774.79,MORE,-98,960,862,2,2,16.0,1.4998535370791803,16.0,1.222253017596762,1.0506187608061843,-0.7494892614029609,204,94,110,0,0.8775812092002355,0.5462335921191455,1.170500554541026,-0.7361245244663871,-0.4549774073042516,0.4549774073042516,1.170500554541026,0.5462335921191455,1,0,0,2,1.170500554541026,0.5462335921191455
2299,10,140,60,110,87,0,1389.557,94,1526.5839999999996,MORE,460,984,1444,2,2,-23.0,-2.1560394595513217,23.0,2.444506035193524,1.0506187608061843,-0.8499053440589236,197,110,87,1,0.7379660168274708,1.170500554541026,0.27311679605957273,-0.7361245244663871,0.23461011602340828,0.23461011602340828,0.27311679605957273,1.170500554541026,1,0,1,2,1.170500554541026,0.27311679605957273
2300,10,141,33,75,80,1,1704.155,100,1707.139,MORE,774,844,1618,3,2,5.0,0.4687042303372438,5.0,-0.6984302957695783,1.2564542731273958,-0.6378431111688558,155,75,80,0,-0.09972513740911768,-0.19508342575683765,0.0,-0.11623018807364008,0.6226575753870018,0.6226575753870018,0.0,-0.19508342575683765,1,1,1,1,-0.19508342575683765,0.0
2301,10,142,15,50,45,1,2217.502,84,1301.338,MORE,972,936,1908,3,2,-5.0,-0.4687042303372438,5.0,-0.6984302957695783,0.7075595736041649,-0.29180940762523,95,50,45,1,-1.2964267863185297,-1.170500554541026,-1.3655839802978638,-0.11623018807364008,0.867349922374236,0.867349922374236,-1.3655839802978638,-1.170500554541026,1,1,1,0,-1.170500554541026,-1.3655839802978638
2302,10,143,59,89,110,1,5787.017,54,1316.729,MORE,-16,2410,2394,6,2,21.0,1.9685577674164243,21.0,2.0952908873087353,-0.3216179880018931,2.114306719097096,199,89,110,0,0.7778560717911179,0.3511501663623078,1.170500554541026,1.743452821104601,-0.3536401726933769,0.3536401726933769,1.170500554541026,0.3511501663623078,0,1,0,2,1.170500554541026,0.3511501663623078
2303,10,144,29,80,94,1,2518.364,64,1818.13,MORE,634,892,1526,3,2,14.0,1.3123718449442827,14.0,0.8730378697119728,0.02144119920012621,-0.08900625086081447,174,80,94,0,0.2792303847455295,0.0,0.5462335921191455,-0.11623018807364008,0.4496427845879474,0.4496427845879474,0.5462335921191455,0.0,0,1,1,1,0.5462335921191455,0.0
2304,10,145,55,110,98,0,4822.179,84,2168.931,MORE,624,2406,3030,6,2,-12.0,-1.124890152809385,12.0,0.5238227218271837,0.7075595736041649,1.4639348138173829,208,110,98,1,0.9573613191275298,1.170500554541026,0.7023003327246156,1.743452821104601,0.4372845852451578,0.4372845852451578,0.7023003327246156,1.170500554541026,1,1,1,2,1.170500554541026,0.7023003327246156
2305,10,146,29,94,80,0,2906.668,64,1214.182,MORE,-372,1412,1040,4,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,0.02144119920012621,0.17273925699411435,174,94,80,1,0.2792303847455295,0.5462335921191455,0.0,0.503664148319107,-0.7935920692966867,0.7935920692966867,0.0,0.5462335921191455,0,1,0,1,0.5462335921191455,0.0
2306,10,147,57,110,94,0,1577.21,94,1893.143,MORE,560,894,1454,2,2,-16.0,-1.4998535370791803,16.0,1.222253017596762,1.0506187608061843,-0.7234133950048295,204,110,94,1,0.8775812092002355,1.170500554541026,0.5462335921191455,-0.7361245244663871,0.3581921094513043,0.3581921094513043,0.5462335921191455,1.170500554541026,1,0,1,2,1.170500554541026,0.5462335921191455
2307,10,148,39,80,66,0,2177.234,100,1787.5870000000002,MORE,742,1380,2122,3,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,1.2564542731273958,-0.3189530067390745,146,80,66,1,-0.2792303847455295,0.0,-0.5462335921191455,-0.11623018807364008,0.5831113374900752,0.5831113374900752,-0.5462335921191455,0.0,1,0,1,1,0.0,-0.5462335921191455
2308,10,149,4,50,54,1,1134.675,94,2019.675,MORE,1506,544,2050,1,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,1.0506187608061843,-1.0217145928255602,104,50,54,0,-1.116921538982118,-1.170500554541026,-1.0144338139355558,-1.3560188608591341,1.5272777672792008,1.5272777672792008,-1.0144338139355558,-1.170500554541026,1,0,1,0,-1.170500554541026,-1.0144338139355558
