,parcode,trial,rt,choice,item_left,item_right
66,1,66,2498.348,1,7,5
67,1,67,3240.459000000001,1,4,2
68,1,68,2765.97,1,1,2
69,1,69,2998.353,1,5,7
70,1,70,2079.715,-1,1,2
71,1,71,1666.1029999999994,1,7,5
72,1,72,2426.928,-1,4,7
73,1,73,3263.2990000000004,1,7,5
74,1,74,1723.836,-1,4,5
75,1,75,1368.6429999999998,-1,4,4
76,1,76,1990.443,-1,1,2
77,1,77,2997.126,-1,4,3
78,1,78,1573.53,-1,0,1
79,1,79,2306.153,-1,2,4
80,1,80,2773.406,-1,1,2
81,1,81,2122.486,1,1,0
82,1,82,1541.2910000000006,-1,4,5
83,1,83,1792.184,-1,7,7
84,1,84,1719.1229999999994,-1,5,7
85,1,85,5485.479,1,5,4
86,1,86,4941.353,1,4,3
87,1,87,1580.206,1,5,4
88,1,88,3148.962,-1,4,5
89,1,89,2129.2,1,5,4
90,1,90,1528.68,-1,4,2
91,1,91,1442.214,-1,4,5
92,1,92,1628.017,-1,4,4
93,1,93,2346.231,1,1,0
94,1,94,3316.3390000000004,-1,5,7
95,1,95,3031.183,-1,4,4
96,1,96,2266.764,-1,2,1
97,1,97,1321.42,-1,0,1
98,1,98,2265.431,1,7,5
99,1,99,4164.13,-1,3,4
100,1,100,2726.3920000000007,-1,0,1
101,1,101,2464.949,1,0,1
102,1,102,1844.314,1,2,1
103,1,103,4667.099,1,7,7
104,1,104,3192.227000000001,-1,0,1
105,1,105,2169.18,-1,1,2
106,1,106,2349.446,1,4,4
107,1,107,3171.303,-1,1,0
108,1,108,2993.885,-1,1,0
109,1,109,2046.197,-1,4,4
110,1,110,2000.771,-1,1,2
111,1,111,3949.34,1,2,1
112,1,112,2302.897,1,7,7
113,1,113,1967.521,-1,2,4
114,1,114,5436.005,-1,4,2
115,1,115,1555.042,-1,2,4
116,1,116,1991.723,-1,7,7
117,1,117,3401.665,-1,7,7
118,1,118,4202.816,1,7,7
119,1,119,2110.906,1,7,5
120,2,0,4393.264,-1,7,7
121,2,1,9018.968,1,0,1
122,2,2,2271.286,1,1,0
123,2,3,13824.456,-1,2,1
124,2,4,2308.854,-1,0,1
125,2,5,6735.222,-1,5,7
126,2,6,4220.918,-1,3,4
127,2,7,4542.710999999998,1,7,5
128,2,8,10213.207,1,1,0
129,2,9,12842.266,-1,7,5
130,2,10,5697.236,-1,0,1
131,2,11,9507.452,1,4,4
132,2,12,2202.626,-1,1,2
133,2,13,10523.383,-1,1,0
134,2,14,5659.319,-1,7,7
135,2,15,11711.122,-1,5,4
136,2,16,4957.49,-1,2,4
137,2,17,4295.431,1,4,4
138,2,18,3120.003,-1,5,7
139,2,19,6435.686,1,2,1
140,2,20,4288.92,1,1,0
141,2,21,9699.076,-1,7,7
