,parcode,trial,fix_item,fix_time
11867,17,89,2,570.0
11868,17,89,1,604.0
11869,17,89,2,700.0
11870,17,89,1,972.0
11871,17,89,0,293.4040000000004
11872,17,90,2,1542.0
11873,17,90,1,606.0
11874,17,90,0,320.0
11875,17,90,1,334.0
11876,17,90,0,148.0
11877,17,90,1,394.0
11878,17,90,2,784.0
11879,17,90,1,788.0
11880,17,90,2,606.0
11881,17,90,1,706.0
11882,17,90,2,598.0
11883,17,90,1,512.5590000000002
11884,17,91,0,235.0
11885,17,91,2,534.0
11886,17,91,1,682.0
11887,17,91,2,1606.0
11888,17,91,1,686.0
11889,17,91,2,1134.0
11890,17,91,1,984.0
11891,17,91,2,976.0
11892,17,91,1,796.0
11893,17,91,2,708.0
11894,17,91,1,302.4400000000005
11895,17,92,0,203.0
11896,17,92,2,474.0
11897,17,92,1,564.0
11898,17,92,2,706.0
11899,17,92,1,686.0
11900,17,92,2,880.0
11901,17,92,1,732.0
11902,17,92,2,1088.0
11903,17,92,1,1184.0
11904,17,92,2,634.0
11905,17,92,1,706.0
11906,17,92,2,540.5469999999987
11907,17,93,0,132.0
11908,17,93,2,550.0
11909,17,93,1,790.0
11910,17,93,2,660.0
11911,17,93,1,1210.0
11912,17,93,2,960.0
11913,17,93,1,799.4780000000002
11914,17,94,0,239.0
11915,17,94,2,646.0
11916,17,94,1,694.0
11917,17,94,2,2422.0
11918,17,94,1,1660.0
11919,17,94,2,1089.5319999999992
11920,17,95,3,10.0
11921,17,95,2,392.0
11922,17,95,1,912.0
11923,17,95,2,1090.0
11924,17,95,1,810.0
11925,17,95,2,754.0
11926,17,95,0,318.0
11927,17,95,1,1666.0
11928,17,95,2,2028.0
11929,17,95,1,1080.0
11930,17,95,2,854.0
11931,17,95,1,764.7010000000009
11932,17,96,0,175.0
11933,17,96,2,374.0
11934,17,96,1,906.0
11935,17,96,2,994.0
11936,17,96,1,591.4009999999997
11937,17,97,0,173.0
11938,17,97,2,444.0
11939,17,97,1,606.0
11940,17,97,2,760.0
11941,17,97,1,1078.0
11942,17,97,2,876.0
11943,17,97,1,908.0
11944,17,97,2,486.0
11945,17,97,0,354.0
11946,17,97,2,542.0
