,parcode,trial,rt,choice,item_left,item_right
155,2,35,13755.941,1,7,6
156,2,36,4962.179,-1,3,2
157,2,37,7058.905,1,3,3
158,2,38,6745.102,1,7,6
159,2,39,5223.511,1,5,6
160,2,40,6980.156,-1,7,6
161,2,41,7323.464,1,0,2
162,2,42,12685.652,1,2,0
163,2,43,6234.269,-1,3,2
164,2,44,7470.982,1,5,6
165,2,45,19803.463,-1,2,0
166,2,46,4605.276,-1,5,3
167,2,47,10068.237,1,3,3
168,2,48,4717.351,1,6,7
169,2,49,10498.412,-1,2,0
170,2,50,4786.207,1,6,7
171,2,51,17514.256999999998,-1,2,0
172,2,52,7383.357,-1,2,0
173,2,53,19661.432,-1,7,6
174,2,54,11765.399,1,3,3
175,2,55,11965.88,-1,4,3
176,2,56,3989.236,1,2,3
177,2,57,9313.449,-1,0,2
178,2,58,10580.194,1,5,6
179,2,59,6636.98,-1,6,4
180,2,60,6202.516,1,3,3
181,2,61,28899.841,1,0,0
182,2,62,9338.527,1,5,6
183,2,63,4110.953,1,3,5
184,2,64,5941.794,-1,6,5
185,2,65,2614.124,-1,5,3
186,2,66,5470.66,-1,6,5
187,2,67,11858.61,-1,3,2
188,2,68,4419.104,1,0,2
189,2,69,8740.806,1,5,6
190,2,70,11192.925,-1,0,2
191,2,71,11204.062,-1,6,5
192,2,72,7304.684,1,4,6
193,2,73,8140.553000000001,1,6,5
194,2,74,10329.606,1,3,5
195,2,75,6838.95,1,3,4
196,2,76,7156.253000000002,1,0,2
197,2,77,23243.99700000001,-1,3,3
198,2,78,8328.395,1,0,0
199,2,79,2418.19,1,2,3
200,2,80,7567.203,1,0,2
201,2,81,3128.203,-1,0,0
202,2,82,4282.243,1,3,5
203,2,83,11387.791,1,7,6
204,2,84,6243.72,1,5,6
205,2,85,7674.5,1,5,3
206,2,86,13351.711,-1,3,3
207,2,87,15023.755,-1,5,3
208,2,88,4556.762,1,3,5
209,2,89,8987.876,-1,5,3
210,2,90,10619.167,-1,3,2
211,2,91,3456.776,1,3,5
212,2,92,6730.993,-1,4,3
213,2,93,6897.651999999999,-1,0,0
214,2,94,7074.3719999999985,1,5,6
215,2,95,4346.168,1,3,4
216,2,96,15269.582,-1,2,0
217,2,97,5680.574000000001,1,0,0
218,2,98,6420.155,-1,6,5
219,2,99,7512.655,1,3,3
220,2,100,4470.683,1,0,0
221,2,101,15616.594,-1,0,0
222,2,102,5593.92,-1,2,0
223,2,103,7397.905,1,7,6
224,2,104,4188.963,1,0,0
225,2,105,11009.734,1,0,2
226,2,106,12227.283,1,4,3
227,2,107,6611.683000000001,-1,0,0
228,2,108,6072.679,-1,0,0
229,2,109,6999.655,1,3,4
230,2,110,3228.329,1,0,2
231,2,111,4967.049,-1,2,0
232,2,112,12912.862,1,7,6
233,2,113,5397.382,1,2,3
234,2,114,9558.551,-1,3,2
235,2,115,6003.087,1,2,3
236,2,116,18304.296,1,6,7
237,2,117,4058.755,1,6,7
238,2,118,23107.279,1,6,7
239,2,119,7476.425,-1,6,5
240,3,0,8280.333,1,6,7
241,3,1,7167.467,1,0,0
242,3,2,8070.478,1,0,0
243,3,3,4998.854,-1,2,0
244,3,4,7020.031,1,0,0
245,3,5,5506.326,1,5,6
246,3,6,5346.013000000001,1,3,3
247,3,7,6129.209,-1,6,5
248,3,8,9167.056,-1,0,0
249,3,9,7253.443,1,6,5
250,3,10,5005.184,1,0,0
251,3,11,5040.511,1,3,4
252,3,12,7641.814,-1,0,2
253,3,13,3350.826,1,0,0
254,3,14,3213.827,1,6,7
255,3,15,5841.773,-1,5,3
256,3,16,2625.496,1,2,3
257,3,17,4849.473,1,4,3
258,3,18,3451.203,1,5,6
259,3,19,7469.5880000000025,-1,2,0
260,3,20,3372.03,-1,0,0
261,3,21,6138.022,-1,6,7
262,3,22,6402.819,-1,3,3
263,3,23,4444.338,1,3,5
264,3,24,2608.586,1,0,0
265,3,25,5440.031999999998,1,0,2
266,3,26,5260.323,-1,0,0
267,3,27,2857.7,1,6,5
268,3,28,4622.699000000001,-1,7,6
269,3,29,4792.599,-1,7,6
270,3,30,6148.765,-1,7,6
271,3,31,4290.5,1,6,7
272,3,32,5208.041,-1,6,7
273,3,33,3034.445,1,0,0
274,3,34,3584.427,-1,3,3
275,3,35,6892.869000000002,-1,7,6
276,3,36,2476.989,1,3,2
277,3,37,5866.721,-1,3,3
278,3,38,7484.359,1,7,6
279,3,39,2500.835,1,5,6
280,3,40,3428.153,-1,7,6
281,3,41,2432.49,1,0,2
282,3,42,4460.86,-1,2,0
283,3,43,3493.201,-1,3,2
284,3,44,3374.0890000000004,1,5,6
285,3,45,2623.875,-1,2,0
286,3,46,4936.822,-1,5,3
287,3,47,6600.851,-1,3,3
288,3,48,3039.455,1,6,7
289,3,49,4171.929,-1,2,0
290,3,50,2621.556,1,6,7
291,3,51,4225.163,-1,2,0
292,3,52,1730.156,1,2,0
293,3,53,2161.17,-1,7,6
294,3,54,5793.635,-1,3,3
295,3,55,6880.526,-1,4,3
296,3,56,1503.644,1,2,3
297,3,57,3599.021,1,0,2
298,3,58,4647.386,1,5,6
299,3,59,2104.608,-1,6,4
300,3,60,3663.508,1,3,3
301,3,61,1428.75,1,0,0
302,3,62,1818.229,1,5,6
303,3,63,2621.649000000001,1,3,5
304,3,64,1861.231,-1,6,5
305,3,65,1986.401,-1,5,3
306,3,66,2072.406,1,6,5
307,3,67,2149.11,-1,3,2
308,3,68,1708.406,1,0,2
309,3,69,1849.511,1,5,6
310,3,70,1632.089,1,0,2
311,3,71,1427.93,-1,6,5
312,3,72,2591.58,1,4,6
313,3,73,3163.686,1,6,5
314,3,74,2995.507,1,3,5
315,3,75,2408.271,1,3,4
316,3,76,1715.706,1,0,2
317,3,77,4161.4940000000015,-1,3,3
318,3,78,4250.03,1,0,0
319,3,79,1883.502,1,2,3
320,3,80,3463.021,1,0,2
321,3,81,4614.063,1,0,0
322,3,82,3670.417,1,3,5
323,3,83,1955.291,-1,7,6
324,3,84,2539.423,1,5,6
325,3,85,2504.688,-1,5,3
326,3,86,2264.841,-1,3,3
327,3,87,3871.268,-1,5,3
328,3,88,2988.316,-1,3,5
329,3,89,3182.992,-1,5,3
330,3,90,2879.908,1,3,2
331,3,91,3832.523,1,3,5
332,3,92,3374.473,-1,4,3
333,3,93,4296.539000000002,-1,0,0
334,3,94,1664.744,1,5,6
335,3,95,1615.953,1,3,4
336,3,96,3923.588,1,2,0
337,3,97,4026.835,1,0,0
338,3,98,1902.077,-1,6,5
339,3,99,5104.126,1,3,3
340,3,100,2092.791,1,0,0
341,3,101,1598.885,1,0,0
342,3,102,3318.872000000001,-1,2,0
343,3,103,4246.255,-1,7,6
344,3,104,4098.269,1,0,0
345,3,105,4183.0340000000015,-1,0,2
346,3,106,1733.372,1,4,3
